generic_name_clean,side_effect,term_type,source
pregabalin,Guillain-Barre syndrome,LLT,label_confirmed
pregabalin,Guillain-Barre syndrome,PT,label_confirmed
pregabalin,Hair disorder,LLT,label_confirmed
pregabalin,Hair disorder,PT,label_confirmed
pregabalin,Breath odour,LLT,label_confirmed
pregabalin,Breath odour,PT,label_confirmed
pregabalin,Cardiac arrest,LLT,label_confirmed
pregabalin,Cardiac arrest,PT,label_confirmed
pregabalin,Block heart,LLT,label_confirmed
pregabalin,Cardiomegaly,LLT,label_confirmed
pregabalin,Cardiomegaly,PT,label_confirmed
pregabalin,Cardiac failure,LLT,label_confirmed
pregabalin,Cardiac failure,PT,label_confirmed
pregabalin,Haematemesis,LLT,label_confirmed
pregabalin,Haematemesis,PT,label_confirmed
pregabalin,Haematuria,LLT,label_confirmed
pregabalin,Haematuria,PT,label_confirmed
pregabalin,Hemiplegia,LLT,label_confirmed
pregabalin,Hemiplegia,PT,label_confirmed
pregabalin,Haemoptysis,LLT,label_confirmed
pregabalin,Haemoptysis,PT,label_confirmed
pregabalin,Haemorrhage,LLT,label_confirmed
pregabalin,Haemoglobin,PT,label_confirmed
pregabalin,Haemorrhage,PT,label_confirmed
pregabalin,Hepatitis,LLT,label_confirmed
pregabalin,Hepatitis,PT,label_confirmed
pregabalin,Hepatomegaly,LLT,label_confirmed
pregabalin,Hepatomegaly,PT,label_confirmed
pregabalin,Hernia,LLT,label_confirmed
pregabalin,Hernia,PT,label_confirmed
pregabalin,Herpes simplex,LLT,label_confirmed
pregabalin,Herpes simplex,PT,label_confirmed
pregabalin,Herpes zoster,LLT,label_confirmed
pregabalin,Herpes zoster,PT,label_confirmed
pregabalin,Hiccups,LLT,label_confirmed
pregabalin,Hiccups,PT,label_confirmed
pregabalin,Hirsutism,LLT,label_confirmed
pregabalin,Hirsutism,PT,label_confirmed
pregabalin,Hostility,LLT,label_confirmed
pregabalin,Hostility,PT,label_confirmed
pregabalin,Hydronephrosis,LLT,label_confirmed
pregabalin,Hydronephrosis,PT,label_confirmed
pregabalin,Hyperpathia,LLT,label_confirmed
pregabalin,Hyperpathia,PT,label_confirmed
pregabalin,Hyperbilirubinaemia,LLT,label_confirmed
pregabalin,Hyperbilirubinaemia,PT,label_confirmed
pregabalin,Hypercalcaemia,LLT,label_confirmed
pregabalin,Hypercalcaemia,PT,label_confirmed
pregabalin,Hypercholesterolaemia,LLT,label_confirmed
pregabalin,Hypercholesterolaemia,PT,label_confirmed
pregabalin,Hyperglycaemia,LLT,label_confirmed
pregabalin,Hyperglycaemia,PT,label_confirmed
pregabalin,Hyperkalaemia,LLT,label_confirmed
pregabalin,Hyperkalaemia,PT,label_confirmed
pregabalin,Hyperlipidaemia,LLT,label_confirmed
pregabalin,Hyperlipidaemia,PT,label_confirmed
pregabalin,Hypernatraemia,LLT,label_confirmed
pregabalin,Hypernatraemia,PT,label_confirmed
pregabalin,Pulmonary hypertension,LLT,label_confirmed
pregabalin,Pulmonary hypertension,PT,label_confirmed
pregabalin,Hyperthyroidism,LLT,label_confirmed
pregabalin,Hyperthyroidism,PT,label_confirmed
pregabalin,Salivary gland enlargement,LLT,label_confirmed
pregabalin,Salivary gland enlargement,PT,label_confirmed
pregabalin,Hyperventilation,LLT,label_confirmed
pregabalin,Hyperventilation,PT,label_confirmed
pregabalin,Hypocalcaemia,LLT,label_confirmed
pregabalin,Hypocalcaemia,PT,label_confirmed
pregabalin,Hypokalaemia,LLT,label_confirmed
pregabalin,Hypokalaemia,PT,label_confirmed
pregabalin,Hypomenorrhoea,LLT,label_confirmed
pregabalin,Hypomenorrhoea,PT,label_confirmed
pregabalin,Hyponatraemia,LLT,label_confirmed
pregabalin,Hyponatraemia,PT,label_confirmed
pregabalin,Hypoproteinaemia,LLT,label_confirmed
pregabalin,Hypoproteinaemia,PT,label_confirmed
pregabalin,Orthostatic hypotension,LLT,label_confirmed
pregabalin,Orthostatic hypotension,PT,label_confirmed
pregabalin,Body temperature decreased,LLT,label_confirmed
pregabalin,Hypothermia,PT,label_confirmed
pregabalin,Body temperature decreased,PT,label_confirmed
pregabalin,Hypothyroidism,LLT,label_confirmed
pregabalin,Hypothyroidism,PT,label_confirmed
pregabalin,Ichthyosis,LLT,label_confirmed
pregabalin,Ichthyosis acquired,PT,label_confirmed
pregabalin,Ichthyosis,PT,label_confirmed
pregabalin,Intestinal obstruction,LLT,label_confirmed
pregabalin,Intestinal obstruction,PT,label_confirmed
pregabalin,Intestinal perforation,LLT,label_confirmed
pregabalin,Intestinal perforation,PT,label_confirmed
pregabalin,Iritis,LLT,label_confirmed
pregabalin,Iritis,PT,label_confirmed
pregabalin,Jaundice,LLT,label_confirmed
pregabalin,Jaundice,PT,label_confirmed
pregabalin,Jaundice cholestatic,LLT,label_confirmed
pregabalin,Jaundice cholestatic,PT,label_confirmed
pregabalin,Arthropathy,LLT,label_confirmed
pregabalin,Arthropathy,PT,label_confirmed
pregabalin,Keratoconjunctivitis,LLT,label_confirmed
pregabalin,Ketosis,LLT,label_confirmed
pregabalin,Ketosis,PT,label_confirmed
pregabalin,Calculus of kidney,LLT,label_confirmed
pregabalin,Nephrolithiasis,PT,label_confirmed
pregabalin,Renal failure acute,LLT,label_confirmed
pregabalin,Renal failure acute,PT,label_confirmed
pregabalin,Polycystic kidney,LLT,label_confirmed
pregabalin,Congenital cystic kidney disease,PT,label_confirmed
pregabalin,Lacrimal disorder,LLT,label_confirmed
pregabalin,Lacrimal structural disorder,PT,label_confirmed
pregabalin,Lacrimal disorder,PT,label_confirmed
pregabalin,Laryngeal neoplasm,LLT,label_confirmed
pregabalin,Laryngeal neoplasm,PT,label_confirmed
pregabalin,Laryngospasm,LLT,label_confirmed
pregabalin,Laryngospasm,PT,label_confirmed
pregabalin,Laryngitis,LLT,label_confirmed
pregabalin,Laryngitis,PT,label_confirmed
pregabalin,Left ventricular failure,LLT,label_confirmed
pregabalin,Left ventricular failure,PT,label_confirmed
pregabalin,Cramps of lower extremities,LLT,label_confirmed
pregabalin,Leukaemoid reaction,LLT,label_confirmed
pregabalin,Leukaemoid reaction,PT,label_confirmed
pregabalin,Leukocytosis,LLT,label_confirmed
pregabalin,Leukocytosis,PT,label_confirmed
pregabalin,Leukopenia,LLT,label_confirmed
pregabalin,Leukopenia,PT,label_confirmed
pregabalin,Leukoplakia oral,LLT,label_confirmed
pregabalin,Leukoplakia oral,PT,label_confirmed
pregabalin,Leukorrhea,LLT,label_confirmed
pregabalin,Vaginal discharge,PT,label_confirmed
pregabalin,Lung disorder,LLT,label_confirmed
pregabalin,Lung disorder,PT,label_confirmed
pregabalin,Lymphangitis,LLT,label_confirmed
pregabalin,Lymphangitis,PT,label_confirmed
pregabalin,Lymphoedema,LLT,label_confirmed
pregabalin,Lymphoedema,PT,label_confirmed
pregabalin,Lymphocytosis,LLT,label_confirmed
pregabalin,Lymphocytosis,PT,label_confirmed
pregabalin,Mastitis,LLT,label_confirmed
pregabalin,Mastitis,PT,label_confirmed
pregabalin,Melanosis,LLT,label_confirmed
pregabalin,Melanosis,PT,label_confirmed
pregabalin,Melaena,LLT,label_confirmed
pregabalin,Melaena,PT,label_confirmed
pregabalin,Meningitis,LLT,label_confirmed
pregabalin,Meningitis,PT,label_confirmed
pregabalin,Menopause,LLT,label_confirmed
pregabalin,Menopause,PT,label_confirmed
pregabalin,Menorrhagia,LLT,label_confirmed
pregabalin,Menorrhagia,PT,label_confirmed
pregabalin,Menstrual disorder,LLT,label_confirmed
pregabalin,Menstrual disorder,PT,label_confirmed
pregabalin,Metrorrhagia,LLT,label_confirmed
pregabalin,Metrorrhagia,PT,label_confirmed
pregabalin,Miliaria,LLT,label_confirmed
pregabalin,Miliaria,PT,label_confirmed
pregabalin,Movement disorder,LLT,label_confirmed
pregabalin,Movement disorder,PT,label_confirmed
pregabalin,Multiple sclerosis,LLT,label_confirmed
pregabalin,Multiple sclerosis,PT,label_confirmed
pregabalin,Hypertonia,LLT,label_confirmed
pregabalin,Hypertonia,PT,label_confirmed
pregabalin,Hypotonia,LLT,label_confirmed
pregabalin,Hypotonia,PT,label_confirmed
pregabalin,Muscle relaxant therapy,PT,label_confirmed
pregabalin,Muscle atrophy,LLT,label_confirmed
pregabalin,Muscle atrophy,PT,label_confirmed
pregabalin,Myopathy,LLT,label_confirmed
pregabalin,Myopathy,PT,label_confirmed
pregabalin,Fungal infection,LLT,label_confirmed
pregabalin,Fungal infection,PT,label_confirmed
pregabalin,Myelitis,LLT,label_confirmed
pregabalin,Myelitis,PT,label_confirmed
pregabalin,Myocardial infarction,LLT,label_confirmed
pregabalin,Myocardial infarction,PT,label_confirmed
pregabalin,Acute coronary syndrome,PT,label_confirmed
pregabalin,Myositis,LLT,label_confirmed
pregabalin,Myositis,PT,label_confirmed
pregabalin,Nail disorder,LLT,label_confirmed
pregabalin,Nail disorder,PT,label_confirmed
pregabalin,Neoplasm,LLT,label_confirmed
pregabalin,Neoplasm,PT,label_confirmed
pregabalin,Nephritis,LLT,label_confirmed
pregabalin,Nephritis,PT,label_confirmed
pregabalin,Nephrosis,LLT,label_confirmed
pregabalin,Nephrotic syndrome,PT,label_confirmed
pregabalin,Neuralgia,LLT,label_confirmed
pregabalin,Neuralgia,PT,label_confirmed
pregabalin,Neuritis,LLT,label_confirmed
pregabalin,Neuritis,PT,label_confirmed
pregabalin,Neuropathy peripheral,PT,label_confirmed
pregabalin,Neurosis,LLT,label_confirmed
pregabalin,Neurosis,PT,label_confirmed
pregabalin,Night blindness,LLT,label_confirmed
pregabalin,Night blindness,PT,label_confirmed
pregabalin,NPN increased,LLT,label_confirmed
pregabalin,Nocturia,LLT,label_confirmed
pregabalin,Nocturia,PT,label_confirmed
pregabalin,Obesity,LLT,label_confirmed
pregabalin,Obesity,PT,label_confirmed
pregabalin,Ophthalmoplegia,LLT,label_confirmed
pregabalin,IIIrd nerve paralysis,PT,label_confirmed
pregabalin,Ophthalmoplegia,PT,label_confirmed
pregabalin,Optic atrophy,LLT,label_confirmed
pregabalin,Optic atrophy,PT,label_confirmed
pregabalin,Orchitis,LLT,label_confirmed
pregabalin,Orchitis,PT,label_confirmed
pregabalin,Orchitis noninfective,PT,label_confirmed
pregabalin,Osteomyelitis,LLT,label_confirmed
pregabalin,Osteomyelitis,PT,label_confirmed
pregabalin,Osteoporosis,LLT,label_confirmed
pregabalin,Osteoporosis,PT,label_confirmed
pregabalin,Otitis externa,LLT,label_confirmed
pregabalin,Otitis externa,PT,label_confirmed
pregabalin,Otitis media,LLT,label_confirmed
pregabalin,Otitis media,PT,label_confirmed
pregabalin,Pallor,LLT,label_confirmed
pregabalin,Pallor,PT,label_confirmed
pregabalin,Palpitations,LLT,label_confirmed
pregabalin,Palpitations,PT,label_confirmed
pregabalin,Pancreatic disorder,LLT,label_confirmed
pregabalin,Pancreatic disorder,PT,label_confirmed
pregabalin,Pancytopenia,LLT,label_confirmed
pregabalin,Pancytopenia,PT,label_confirmed
pregabalin,Papilloedema,LLT,label_confirmed
pregabalin,Optic neuritis,PT,label_confirmed
pregabalin,Papilloedema,PT,label_confirmed
pregabalin,Parathyroid disorder,LLT,label_confirmed
pregabalin,Parathyroid disorder,PT,label_confirmed
pregabalin,Pelvic pain,LLT,label_confirmed
pregabalin,Pelvic pain,PT,label_confirmed
pregabalin,Penis disorder,LLT,label_confirmed
pregabalin,Penis disorder,PT,label_confirmed
pregabalin,Peptic ulcer,LLT,label_confirmed
pregabalin,Peptic ulcer,PT,label_confirmed
pregabalin,Abscess periodontal,LLT,label_confirmed
pregabalin,Tooth abscess,PT,label_confirmed
pregabalin,Periodontitis,LLT,label_confirmed
pregabalin,Periodontitis,PT,label_confirmed
pregabalin,Personality disorder,LLT,label_confirmed
pregabalin,Personality disorder,PT,label_confirmed
pregabalin,Petechiae,LLT,label_confirmed
pregabalin,Petechiae,PT,label_confirmed
pregabalin,Pharyngitis,LLT,label_confirmed
pregabalin,Pharyngitis,PT,label_confirmed
pregabalin,Phlebitis,LLT,label_confirmed
pregabalin,Phlebitis,PT,label_confirmed
pregabalin,Pleural disorder,LLT,label_confirmed
pregabalin,Pleural disorder,PT,label_confirmed
pregabalin,Pleural effusion,LLT,label_confirmed
pregabalin,Pleural effusion,PT,label_confirmed
pregabalin,Pneumonia,LLT,label_confirmed
pregabalin,Pneumonia,PT,label_confirmed
pregabalin,Pneumonia aspiration,LLT,label_confirmed
pregabalin,Pneumonia aspiration,PT,label_confirmed
pregabalin,Pneumothorax,LLT,label_confirmed
pregabalin,Polycythaemia,LLT,label_confirmed
pregabalin,Polycythaemia,PT,label_confirmed
pregabalin,Polyuria,LLT,label_confirmed
pregabalin,Polyuria,PT,label_confirmed
pregabalin,Urine output increased,PT,label_confirmed
pregabalin,Supraventricular extrasystoles,LLT,label_confirmed
pregabalin,Supraventricular extrasystoles,PT,label_confirmed
pregabalin,Prostatic disorder,LLT,label_confirmed
pregabalin,Prostatic disorder,PT,label_confirmed
pregabalin,Neoplasm prostate,LLT,label_confirmed
pregabalin,Neoplasm prostate,PT,label_confirmed
pregabalin,Psoriasis,LLT,label_confirmed
pregabalin,Psoriasis,PT,label_confirmed
pregabalin,Psychotic disorder,LLT,label_confirmed
pregabalin,Psychotic disorder,PT,label_confirmed
pregabalin,Pulmonary embolism,LLT,label_confirmed
pregabalin,Pulmonary embolism,PT,label_confirmed
pregabalin,Emphysema,LLT,label_confirmed
pregabalin,Emphysema,PT,label_confirmed
pregabalin,Pulmonary fibrosis,LLT,label_confirmed
pregabalin,Pulmonary fibrosis,PT,label_confirmed
pregabalin,Cor pulmonale,LLT,label_confirmed
pregabalin,Cor pulmonale,PT,label_confirmed
pregabalin,Purpura,LLT,label_confirmed
pregabalin,Purpura,PT,label_confirmed
pregabalin,Vascular purpura,PT,label_confirmed
pregabalin,Pyelonephritis,LLT,label_confirmed
pregabalin,Pyelonephritis,PT,label_confirmed
pregabalin,Pyuria,LLT,label_confirmed
pregabalin,Pyuria,PT,label_confirmed
pregabalin,Rectal disorder,LLT,label_confirmed
pregabalin,Anorectal disorder,PT,label_confirmed
pregabalin,Refraction disorder,LLT,label_confirmed
pregabalin,Refraction disorder,PT,label_confirmed
pregabalin,Retinal artery occlusion,LLT,label_confirmed
pregabalin,Retinal artery occlusion,PT,label_confirmed
pregabalin,Retinal degeneration,LLT,label_confirmed
pregabalin,Retinal degeneration,PT,label_confirmed
pregabalin,Retinal detachment,LLT,label_confirmed
pregabalin,Retinal detachment,PT,label_confirmed
pregabalin,Retinal disorder,LLT,label_confirmed
pregabalin,Retinal disorder,PT,label_confirmed
pregabalin,Retinal haemorrhage,LLT,label_confirmed
pregabalin,Retinal haemorrhage,PT,label_confirmed
pregabalin,Salpingitis,LLT,label_confirmed
pregabalin,Salpingitis,PT,label_confirmed
pregabalin,Sarcoidosis,LLT,label_confirmed
pregabalin,Sarcoidosis,PT,label_confirmed
pregabalin,Scleritis,LLT,label_confirmed
pregabalin,Scleritis,PT,label_confirmed
pregabalin,Seborrhoeic dermatitis,LLT,label_confirmed
pregabalin,Seborrhoeic dermatitis,PT,label_confirmed
pregabalin,Convulsion,LLT,label_confirmed
pregabalin,Convulsion,PT,label_confirmed
pregabalin,Shock,LLT,label_confirmed
pregabalin,Sialoadenitis,LLT,label_confirmed
pregabalin,Sialoadenitis,PT,label_confirmed
pregabalin,Sinusitis,LLT,label_confirmed
pregabalin,Sinusitis,PT,label_confirmed
pregabalin,Skin disorder,LLT,label_confirmed
pregabalin,Skin nodule,LLT,label_confirmed
pregabalin,Skin mass,PT,label_confirmed
pregabalin,Skin ulcer,LLT,label_confirmed
pregabalin,Skin ulcer,PT,label_confirmed
pregabalin,Splenic rupture,LLT,label_confirmed
pregabalin,Splenic rupture,PT,label_confirmed
pregabalin,Splenomegaly,LLT,label_confirmed
pregabalin,Splenomegaly,PT,label_confirmed
pregabalin,Gastric ulcer,LLT,label_confirmed
pregabalin,Gastric ulcer,PT,label_confirmed
pregabalin,Stomatitis,LLT,label_confirmed
pregabalin,Stomatitis,PT,label_confirmed
pregabalin,Aphthous stomatitis,LLT,label_confirmed
pregabalin,Aphthous stomatitis,PT,label_confirmed
pregabalin,Ulcerative stomatitis,LLT,label_confirmed
pregabalin,Mouth ulceration,PT,label_confirmed
pregabalin,Cerebrovascular accident,LLT,label_confirmed
pregabalin,Cerebrovascular accident,PT,label_confirmed
pregabalin,Subarachnoid haemorrhage,LLT,label_confirmed
pregabalin,Subarachnoid haemorrhage,PT,label_confirmed
pregabalin,Withdrawal syndrome,LLT,label_confirmed
pregabalin,Withdrawal syndrome,PT,label_confirmed
pregabalin,Suicide attempt,LLT,label_confirmed
pregabalin,Suicide attempt,PT,label_confirmed
pregabalin,Supraventricular tachycardia,LLT,label_confirmed
pregabalin,Supraventricular tachycardia,PT,label_confirmed
pregabalin,Tenosynovitis,LLT,label_confirmed
pregabalin,Tenosynovitis,PT,label_confirmed
pregabalin,Thrombocytopenia,LLT,label_confirmed
pregabalin,Thrombocytopenia,PT,label_confirmed
pregabalin,Thrombophlebitis,LLT,label_confirmed
pregabalin,Thrombophlebitis,PT,label_confirmed
pregabalin,Thrombosis,LLT,label_confirmed
pregabalin,Thrombosis,PT,label_confirmed
pregabalin,Thyroid disorder,LLT,label_confirmed
pregabalin,Thyroid disorder,PT,label_confirmed
pregabalin,Thyroid neoplasm,LLT,label_confirmed
pregabalin,Thyroid neoplasm,PT,label_confirmed
pregabalin,Thyroiditis,LLT,label_confirmed
pregabalin,Thyroiditis,PT,label_confirmed
pregabalin,Tinnitus,LLT,label_confirmed
pregabalin,Tinnitus,PT,label_confirmed
pregabalin,Tongue disorder,LLT,label_confirmed
pregabalin,Tongue disorder,PT,label_confirmed
pregabalin,Tooth disorder,LLT,label_confirmed
pregabalin,Tooth disorder,PT,label_confirmed
pregabalin,Torticollis,LLT,label_confirmed
pregabalin,Torticollis,PT,label_confirmed
pregabalin,Unintended pregnancy,LLT,label_confirmed
pregabalin,Unintended pregnancy,PT,label_confirmed
pregabalin,Uremia,LLT,label_confirmed
pregabalin,Azotaemia,PT,label_confirmed
pregabalin,Urethritis,LLT,label_confirmed
pregabalin,Urethritis,PT,label_confirmed
pregabalin,Urethritis noninfective,PT,label_confirmed
pregabalin,Pollakiuria,LLT,label_confirmed
pregabalin,Pollakiuria,PT,label_confirmed
pregabalin,Urinary tract infection,LLT,label_confirmed
pregabalin,Urinary tract infection,PT,label_confirmed
pregabalin,Congenital genitourinary abnormality,LLT,label_confirmed
pregabalin,Congenital genitourinary abnormality,PT,label_confirmed
pregabalin,Genitourinary tract neoplasm,LLT,label_confirmed
pregabalin,Genitourinary tract neoplasm,PT,label_confirmed
pregabalin,Uterine disorder,LLT,label_confirmed
pregabalin,Uterine disorder,PT,label_confirmed
pregabalin,Uterine haemorrhage,LLT,label_confirmed
pregabalin,Uterine haemorrhage,PT,label_confirmed
pregabalin,Vaginal inflammation,LLT,label_confirmed
pregabalin,Vaginal inflammation,PT,label_confirmed
pregabalin,Vaginal infection,PT,label_confirmed
pregabalin,Varicose vein,LLT,label_confirmed
pregabalin,Varicose vein,PT,label_confirmed
pregabalin,Vascular headache,LLT,label_confirmed
pregabalin,Vascular headache,PT,label_confirmed
pregabalin,Vasculitis,LLT,label_confirmed
pregabalin,Vasculitis,PT,label_confirmed
pregabalin,Ventricular tachycardia,LLT,label_confirmed
pregabalin,Ventricular tachycardia,PT,label_confirmed
pregabalin,Vestibular disorder,LLT,label_confirmed
pregabalin,Vestibular disorder,PT,label_confirmed
pregabalin,Virilism,LLT,label_confirmed
pregabalin,Virilism,PT,label_confirmed
pregabalin,Viral infection,LLT,label_confirmed
pregabalin,Viral infection,PT,label_confirmed
pregabalin,Yawning,LLT,label_confirmed
pregabalin,Yawning,PT,label_confirmed
pregabalin,Urogenital disorder,LLT,label_confirmed
pregabalin,Urogenital disorder,PT,label_confirmed
pregabalin,Peripheral vascular disorder,LLT,label_confirmed
pregabalin,Peripheral vascular disorder,PT,label_confirmed
pregabalin,Central nervous system neoplasm,LLT,label_confirmed
pregabalin,Central nervous system neoplasm,PT,label_confirmed
pregabalin,Body odor,LLT,label_confirmed
pregabalin,Skin odour abnormal,PT,label_confirmed
pregabalin,Micturition urgency,LLT,label_confirmed
pregabalin,Micturition urgency,PT,label_confirmed
pregabalin,Atrial arrhythmia,LLT,label_confirmed
pregabalin,Arrhythmia supraventricular,PT,label_confirmed
pregabalin,Ventricular arrhythmia,LLT,label_confirmed
pregabalin,Ventricular arrhythmia,PT,label_confirmed
pregabalin,Hypoalgesia,LLT,label_confirmed
pregabalin,Photophobia,LLT,label_confirmed
pregabalin,Photophobia,PT,label_confirmed
pregabalin,Rash pustular,LLT,label_confirmed
pregabalin,Rash pustular,PT,label_confirmed
pregabalin,Hypochloraemia,LLT,label_confirmed
pregabalin,Hypochloraemia,PT,label_confirmed
pregabalin,Hypophosphataemia,LLT,label_confirmed
pregabalin,Hypophosphataemia,PT,label_confirmed
pregabalin,Footdrop,LLT,label_confirmed
pregabalin,Peroneal nerve palsy,PT,label_confirmed
pregabalin,Cataract,LLT,label_confirmed
pregabalin,Cataract,PT,label_confirmed
pregabalin,Mouth ulceration,LLT,label_confirmed
pregabalin,Migraine,LLT,label_confirmed
pregabalin,Migraine,PT,label_confirmed
pregabalin,Neck stiffness,LLT,label_confirmed
pregabalin,Nuchal rigidity,PT,label_confirmed
pregabalin,Breast abscess,LLT,label_confirmed
pregabalin,Breast abscess,PT,label_confirmed
pregabalin,Alcohol intolerance,LLT,label_confirmed
pregabalin,Alcohol intolerance,PT,label_confirmed
pregabalin,Hormone level abnormal,LLT,label_confirmed
pregabalin,Hormone level abnormal,PT,label_confirmed
pregabalin,Amylase increased,LLT,label_confirmed
pregabalin,Amylase increased,PT,label_confirmed
pregabalin,Arterial anomaly,LLT,label_confirmed
pregabalin,Congenital arterial malformation,PT,label_confirmed
pregabalin,Congenital musculoskeletal anomaly,LLT,label_confirmed
pregabalin,Congenital musculoskeletal anomaly,PT,label_confirmed
pregabalin,Skin atrophy,LLT,label_confirmed
pregabalin,Skin atrophy,PT,label_confirmed
pregabalin,Atrioventricular block complete,LLT,label_confirmed
pregabalin,Atrioventricular block complete,PT,label_confirmed
pregabalin,Capillary fragility increased,LLT,label_confirmed
pregabalin,Capillary fragility increased,PT,label_confirmed
pregabalin,Gastrointestinal carcinoma,LLT,label_confirmed
pregabalin,Gastrointestinal carcinoma,PT,label_confirmed
pregabalin,Cataract specified,LLT,label_confirmed
pregabalin,CNS depression NOS,LLT,label_confirmed
pregabalin,Cogwheel rigidity,LLT,label_confirmed
pregabalin,Cogwheel rigidity,PT,label_confirmed
pregabalin,Corneal lesion,LLT,label_confirmed
pregabalin,Corneal lesion,PT,label_confirmed
pregabalin,Creatinine renal clearance decreased,LLT,label_confirmed
pregabalin,Creatinine renal clearance decreased,PT,label_confirmed
pregabalin,Creatinine increased,LLT,label_confirmed
pregabalin,Crystalluria calcium,LLT,label_confirmed
pregabalin,Hypercalciuria,PT,label_confirmed
pregabalin,Diarrhoea haemorrhagic,LLT,label_confirmed
pregabalin,Diarrhoea haemorrhagic,PT,label_confirmed
pregabalin,Digitalis intoxication (NOS),LLT,label_confirmed
pregabalin,Toxicity to various agents,PT,label_confirmed
pregabalin,Tongue discolouration,LLT,label_confirmed
pregabalin,Tongue discolouration,PT,label_confirmed
pregabalin,Drug level decreased,LLT,label_confirmed
pregabalin,Drug level decreased,PT,label_confirmed
pregabalin,Drug level increased,LLT,label_confirmed
pregabalin,Drug level increased,PT,label_confirmed
pregabalin,Tongue oedema,LLT,label_confirmed
pregabalin,Tongue oedema,PT,label_confirmed
pregabalin,Embolus leg,LLT,label_confirmed
pregabalin,Peripheral embolism,PT,label_confirmed
pregabalin,Endometrial disorder,LLT,label_confirmed
pregabalin,Endometrial disorder,PT,label_confirmed
pregabalin,Enzyme abnormality,LLT,label_confirmed
pregabalin,Enzyme abnormality,PT,label_confirmed
pregabalin,Red blood cell sedimentation rate increased,LLT,label_confirmed
pregabalin,Red blood cell sedimentation rate increased,PT,label_confirmed
pregabalin,Ventricular extrasystoles,LLT,label_confirmed
pregabalin,Ventricular extrasystoles,PT,label_confirmed
pregabalin,Peripheral gangrene,LLT,label_confirmed
pregabalin,Gangrene,PT,label_confirmed
pregabalin,Gamma-glutamyltransferase increased,LLT,label_confirmed
pregabalin,Gamma-glutamyltransferase increased,PT,label_confirmed
pregabalin,Gamma globulins increased,LLT,label_confirmed
pregabalin,Immunoglobulins increased,PT,label_confirmed
pregabalin,Impaired healing,LLT,label_confirmed
pregabalin,Impaired healing,PT,label_confirmed
pregabalin,Injection site haemorrhage,LLT,label_confirmed
pregabalin,Injection site haemorrhage,PT,label_confirmed
pregabalin,Haemorrhage intracranial,LLT,label_confirmed
pregabalin,Haemorrhage intracranial,PT,label_confirmed
pregabalin,Skin hypertrophy,LLT,label_confirmed
pregabalin,Skin hypertrophy,PT,label_confirmed
pregabalin,Hypomagnesaemia,LLT,label_confirmed
pregabalin,Hypomagnesaemia,PT,label_confirmed
pregabalin,Drug effect increased,LLT,label_confirmed
pregabalin,Drug effect increased,PT,label_confirmed
pregabalin,Injection site reaction,LLT,label_confirmed
pregabalin,Injection site reaction,PT,label_confirmed
pregabalin,Accidental injury,LLT,label_confirmed
pregabalin,Injury,PT,label_confirmed
pregabalin,Myocardial ischaemia,LLT,label_confirmed
pregabalin,Myocardial ischaemia,PT,label_confirmed
pregabalin,Kidney function abnormal,LLT,label_confirmed
pregabalin,Renal impairment,PT,label_confirmed
pregabalin,Lactation female,LLT,label_confirmed
pregabalin,Galactorrhoea,PT,label_confirmed
pregabalin,Liver fatty deposition,LLT,label_confirmed
pregabalin,Hepatic steatosis,PT,label_confirmed
pregabalin,Liver function test abnormal,LLT,label_confirmed
pregabalin,Liver function test abnormal,PT,label_confirmed
pregabalin,Liver tenderness,LLT,label_confirmed
pregabalin,Liver tenderness,PT,label_confirmed
pregabalin,Manic psychosis,LLT,label_confirmed
pregabalin,Mania,PT,label_confirmed
pregabalin,Melanoma skin,LLT,label_confirmed
pregabalin,Malignant melanoma,PT,label_confirmed
pregabalin,Mucous membrane disorder,LLT,label_confirmed
pregabalin,Mucous membrane disorder,PT,label_confirmed
pregabalin,Nasal septum disorder,LLT,label_confirmed
pregabalin,Nasal septum disorder,PT,label_confirmed
pregabalin,Skin necrosis,LLT,label_confirmed
pregabalin,Skin necrosis,PT,label_confirmed
pregabalin,Skin exfoliation,PT,label_confirmed
pregabalin,Subcutaneous nodule,LLT,label_confirmed
pregabalin,Coronary artery occlusion,LLT,label_confirmed
pregabalin,Coronary artery occlusion,PT,label_confirmed
pregabalin,Biliary colic,LLT,label_confirmed
pregabalin,Biliary colic,PT,label_confirmed
pregabalin,Bone pain,LLT,label_confirmed
pregabalin,Bone pain,PT,label_confirmed
pregabalin,Retrosternal pain,LLT,label_confirmed
pregabalin,Injection site pain,LLT,label_confirmed
pregabalin,Injection site pain,PT,label_confirmed
pregabalin,Urethral pain,LLT,label_confirmed
pregabalin,Urethral pain,PT,label_confirmed
pregabalin,Papanicolaou smear suspicious,LLT,label_confirmed
pregabalin,Smear cervix abnormal,PT,label_confirmed
pregabalin,Paranoid reaction,LLT,label_confirmed
pregabalin,Paranoia,PT,label_confirmed
pregabalin,Circumoral paresthesia,LLT,label_confirmed
pregabalin,Paraesthesia oral,PT,label_confirmed
pregabalin,Phosphatase alkaline increased,LLT,label_confirmed
pregabalin,Blood alkaline phosphatase increased,PT,label_confirmed
pregabalin,Electrocardiogram QT prolonged,LLT,label_confirmed
pregabalin,Electrocardiogram QT prolonged,PT,label_confirmed
pregabalin,Electrocardiogram QT shortened,LLT,label_confirmed
